Godot Engine v4.6.1.stable.official.14d19694e - https://godotengine.org
Vulkan 1.4.315 - Forward+ - Using Device #0: AMD - AMD Radeon RX 6700 XT

FPS_LOG t=6.5 fps=1 ms=1000.0 dc=0 obj=0 prim=0 rooms=0 []
EncounterTemplate run_seed=1777249095 templates=33
EncounterTemplate selected room=room_boss_approach_large_c01_08 encounter=boss template=mass_basics display=Mass Basics repeated=false stage=unused_compatible tags=boss,boss_approach,connector,large
EncounterTemplate selected room=room_combat_tactical_medium_c_02 encounter=arena_room_combat_tactical_medium_c_02 template=first_control_loss display=First Control Loss repeated=false stage=unused_compatible tags=arena,combat,medium
EncounterTemplate selected room=room_combat_skirmish_small_c03_04 encounter=arena_room_combat_skirmish_small_c03_04 template=phase_basics display=Phase Basics repeated=false stage=unused_compatible tags=arena,combat,small
EncounterTemplate selected room=room_connector_turn_medium_c01_06 encounter=arena_room_connector_turn_medium_c01_06 template=first_spread_threat display=First Spread Threat repeated=false stage=unused_compatible tags=arena,connector,turn,medium
Dungeon Pipeline Graph: { "rooms": 9, "links": 8 }
FPS_LOG t=18.3 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=18.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=18.8 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=19.1 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=19.3 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=19.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=19.8 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=20.1 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=20.3 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=20.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=20.8 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=21.1 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=21.4 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=21.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=21.9 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=22.1 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=22.4 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=22.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=22.9 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=23.1 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=23.4 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=23.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=23.9 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=24.2 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=24.4 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=24.7 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=24.9 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=25.2 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=25.4 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=25.7 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=25.9 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=26.2 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=26.4 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=26.7 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=27.0 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=27.2 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=27.5 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=27.7 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=28.0 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=28.2 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=28.5 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=28.7 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=29.0 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=29.2 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=29.5 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=29.8 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=30.0 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=30.3 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=30.5 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=30.8 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=31.0 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=31.3 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=31.5 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=31.8 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=32.0 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=32.3 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=32.6 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=32.8 fps=164 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=33.1 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=33.3 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=33.6 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=33.8 fps=165 ms=6.1 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=34.1 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=34.3 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=34.6 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
FPS_LOG t=34.8 fps=166 ms=6.0 dc=36 obj=7324 prim=136080 rooms=2 [spawn_room_00,connection_room_01]
