Godot Engine v4.6.1.stable.official.14d19694e - https://godotengine.org
Vulkan 1.4.315 - Forward+ - Using Device #0: AMD - AMD Radeon RX 6700 XT

FPS_LOG t=6.5 fps=1 ms=1000.0 dc=0 obj=0 prim=0 rooms=0 []
EncounterTemplate run_seed=1777249021 templates=33
EncounterTemplate selected room=room_boss_approach_large_c03_08 encounter=boss template=edge_basics display=Edge Basics repeated=false stage=unused_compatible tags=boss,boss_approach,connector,large
EncounterTemplate selected room=room_connector_junction_medium_c02_02 encounter=arena_room_connector_junction_medium_c02_02 template=movement_projectiles display=Movement + Projectiles repeated=false stage=unused_compatible tags=arena,connector,junction,medium
EncounterTemplate selected room=room_combat_skirmish_small_c03_04 encounter=arena_room_combat_skirmish_small_c03_04 template=flow_basics display=Flow Basics repeated=false stage=unused_compatible tags=arena,combat,small
EncounterTemplate selected room=room_connector_junction_medium_c_06 encounter=arena_room_connector_junction_medium_c_06 template=burster_chaos display=Burster Chaos repeated=false stage=unused_compatible tags=arena,connector,junction,medium
Dungeon Pipeline Graph: { "rooms": 9, "links": 8 }
Dungeon Pipeline Roles: { "sequence": ["spawn", "connection_room", "combat", "connection_room", "chokepoint", "connection_room", "combat", "connection_room", "boss"], "combat_room": "room_connector_junction_medium_c02_02", "connection_rooms": ["connection_room_01", "connection_room_03", "connection_room_05", "connection_room_07"] }
FPS_LOG t=11.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=11.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=11.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=11.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=12.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=12.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=12.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=12.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=13.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=13.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=13.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=13.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=14.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=14.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=14.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=15.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=15.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=15.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=15.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=16.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=16.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=16.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=16.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=17.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=17.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=17.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=17.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=18.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=18.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=18.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=18.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=19.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=19.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=19.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=19.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=20.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=20.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=20.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=20.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=21.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=21.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=21.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=21.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=22.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=22.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=22.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=22.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=23.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=23.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=23.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=23.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=24.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=24.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=24.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=24.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=25.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=25.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=25.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=25.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=26.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=26.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=26.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=26.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=27.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=27.4 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=27.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=27.9 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=28.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=28.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=28.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=29.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=29.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=29.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=29.7 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=30.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=30.2 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=30.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=30.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=31.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=31.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=31.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=31.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=32.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=32.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=32.5 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=32.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=33.0 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=33.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=33.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=33.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=34.1 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=34.3 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=34.6 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
FPS_LOG t=34.8 fps=165 ms=6.1 dc=36 obj=6906 prim=136552 rooms=3 [spawn_room_00,connection_room_01,room_connector_junction_medium_c02_02]
